identifier,TopicValue2,Topic,TopicValue,Month,Publisher,Author,Title,description,february_people_cathedral_aftershocks_rubble_buildings_september,city_council_community_reports_chief_executive_government_public,aftershocks_people_house_woman_september_couple_disaster,red_zone_homes_people_areas_damage_central,february_south_pike_river_zealand_island_news_september,describes_experience_touches_sep_family_work_dunedin,eqc_work_rebuild_commission_heading_ian_homes,buildings_city_heritage_architect_notes_discusses_auckland,john_key_labelled_cup_prime_february_rugby_world_representing,buildings_time_february_ring_moon_rubble_devastated,mayor_bob_parker_mp_local_february_special_anderton,finance_government_billion_economy_bill_english_rate_bank,insurance_recent_companies_house_ami_community_company,people_woman_newspaper_reading_comments_headline_february,city_people_university_cbd_including_magnitude_effects,party_year_gas_energy_oil_leader_exploration,people_february_september_jersey_victims_replies_zealand
INNZ-9235,15.6190476190476,city_people_university_cbd_including_magnitude_effects,0.619047619047619,2010-09,"Press (Christchurch, N.Z.)","Steeman, Marta","Already struggling, some businesses won't survive","Concentrates on the economic impact of the 4 Sep 2010 earthquake on the business community, particularly on the Christchurch central business district. Informs that there may be some economic gains in the medium term in the construction and related industries.",0.0017636684303351,0.354497354497354,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.619047619047619,0.0017636684303351,0.0017636684303351
INNZ-9250,15.6839237057221,city_people_university_cbd_including_magnitude_effects,0.683923705722071,2010-09,"Press (Christchurch, N.Z.)","Anderson, Vicki","Shock tactics","Talks to Christian Livingstone of the rock quartet about their decision to continue with their upcoming concert despite the recent earthquake, AL's Bar, Christchurch, 16 Sep 2010.",0.00272479564032698,0.00272479564032698,0.275204359673025,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.683923705722071,0.00272479564032698,0.00272479564032698
INNZ-9471,6.79541446208113,describes_experience_touches_sep_family_work_dunedin,0.795414462081129,2010-09,"Press (Christchurch, N.Z.)","Gates, Charlie","Mastering the reel life","Talks to the film aficionado and distributor about building his independent cinema business in Christchurch, his tussles with the cinema chain monopolies, and censorship. Reveals who sewed the arthouse theatres' waterfall curtains, affirms the high and low brow tastes of his shows, and mentions his home theatrette. Details the earthquake damage sustained by movie theatres in Christchurch.",0.0017636684303351,0.08994708994709,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.795414462081129,0.08994708994709,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351
INNZ-9508,8.5111678366305,buildings_city_heritage_architect_notes_discusses_auckland,0.511167836630504,2010-09,"Press (Christchurch, N.Z.)","Van Beynen, Martin","Rebuilding answers lie in the soil","Explores the phenomenon of liquefaction. Examines earthquake-damaged houses in Kaiapoi, and a subdivision in Bexley wetlands originally opposed by the Christchurch City Council, which were affected by liquefying soil. Notes international interest by scientists and geotechnical engineers in the effects of the process. Talks to specialists about the susceptibility of soft soil areas, the contribution of this year's high water table, and the success of soil compaction techniques carried out at the new Pegasus Town near Woodend.",0.000638162093171666,0.000638162093171666,0.000638162093171666,0.223994894703255,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.511167836630504,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.255902999361838,0.000638162093171666,0.000638162093171666
INNZ-9527,12.7954144620811,finance_government_billion_economy_bill_english_rate_bank,0.795414462081129,2010-09,"New Zealand herald","Gaynor, Brian","Economic lessons from earthquake repairs","Looks at the likely impact of the Canterbury earthquake on the NZ economy and overall Gross Domestic Product (GDP) by using the economic situation in Chile after a magnitude 8.8 earthquake struck the southwest of that country on 27 February 2010.",0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.178130511463845,0.0017636684303351,0.0017636684303351,0.795414462081129,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351
INNZ-9563,8.44346116027532,buildings_city_heritage_architect_notes_discusses_auckland,0.44346116027532,2010-09,"Otago daily times","Price, Mark","A tale of two cities","Examines the nature of the relationship between the two largest cities in the South Island, taking into account the aftermath of the 4 Sep 2010 earthquake in Christchurch. Seeks views of health professionals, city councillors, civil defence authorities and businesspeople about the often unseen business, social and other interactions between the two cities.",0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.148475909537856,0.000983284169124877,0.000983284169124877,0.44346116027532,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.394296951819076,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877
INNZ-9931,3.3257698541329,aftershocks_people_house_woman_september_couple_disaster,0.325769854132901,2010-09,"Sunday star times","Wall, Tony","Fractured earth, broken hearts","Talks to residents of various Christchurch suburbs, including Brooklands, about the aftermath of the Canterbury earthquake. Briefly discusses using drama as therapy for children traumatised by the earthquake. Portrays the earthquake through the viewpoint of two young girls. Provides a personal narrative about the week after the earthquake and the impact on a poultry farm.",0.00162074554294976,0.00162074554294976,0.325769854132901,0.00162074554294976,0.0826580226904376,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.244732576985413,0.00162074554294976,0.325769854132901,0.00162074554294976,0.00162074554294976
NOT-ATL-1,3.79541446208113,aftershocks_people_house_woman_september_couple_disaster,0.795414462081129,2010-09,New Zealand herald (Newspaper),"Bromhead, Peter","[A sharp reminder to check my emergency survival kit...]","A man carries boxes of beer into his living room and tells a woman What s happened has been a sharp reminder to check my emergency survival kit",0.178130511463845,0.0017636684303351,0.795414462081129,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351
NOT-ATL-10,6.40680713128039,describes_experience_touches_sep_family_work_dunedin,0.406807131280389,2010-09,Timaru herald (Newspaper),"Evans, Malcolm Paul","[Christchurch Kids]","A two frame cartoon in which a mother bends down to her son and explains Your Christchurch cousins are coming to stay for a while The boy replies they will be gutted because Christchurch kids don t have to go to school Refers to the exodus of residents from Christchurch following the September earthquake",0.00162074554294976,0.00162074554294976,0.00162074554294976,0.163695299837925,0.00162074554294976,0.406807131280389,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.163695299837925,0.00162074554294976,0.00162074554294976,0.244732576985413
NOT-ATL-11,10.96573875803,buildings_time_february_ring_moon_rubble_devastated,0.965738758029979,2010-09,Press (Christchurch, N.Z.) (Newspaper),"Evans, Malcolm Paul","[Quake relief donations]","A man reads from a newspaper and says that Donations to quake relief are rolling in His son then offers his dinner and says I d like to donate my broccoli",0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.965738758029979,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634
NOT-ATL-11_A,10.96573875803,buildings_time_february_ring_moon_rubble_devastated,0.965738758029979,2010-09,Timaru herald (Newspaper),"Evans, Malcolm Paul","[Quake relief donations]","A man reads from a newspaper and says that Donations to quake relief are rolling in His son then offers his dinner and says I d like to donate my broccoli",0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.965738758029979,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634
NOT-ATL-11_B,10.96573875803,buildings_time_february_ring_moon_rubble_devastated,0.965738758029979,2010-09,Manawatu standard (Newspaper),"Evans, Malcolm Paul","[Quake relief donations]","A man reads from a newspaper and says that Donations to quake relief are rolling in His son then offers his dinner and says I d like to donate my broccoli",0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.965738758029979,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634
NOT-ATL-12,7.55927475592748,eqc_work_rebuild_commission_heading_ian_homes,0.559274755927476,2010-09,Press (Christchurch, N.Z.) (Newspaper),"Nisbet, Alastair","[Photographers]","Shows a photographer in front of a building with stickers saying safe a bit dodgy and danger The photographer has been labelled with a sign saying Naff off Refers to so called quake tourism with people coming to view the damage from the September 2010 earthquake",0.00139470013947001,0.00139470013947001,0.140864714086471,0.280334728033473,0.00139470013947001,0.00139470013947001,0.559274755927476,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001
NOT-ATL-13,3.65698219306467,aftershocks_people_house_woman_september_couple_disaster,0.656982193064667,2010-09,Timaru herald (Newspaper),"Evans, Malcolm Paul","[Signs of earthquake stress]","A principal tells a group of teachers in the staff room Right we re to look out for children showing signs of earthquake stress He then says could you stay behind a moment Mr Dobson as one terrified teacher is wearing a helmet protective bagging and carrying emergency supplies while clutching on to the room frame",0.000937207122774133,0.000937207122774133,0.656982193064667,0.000937207122774133,0.000937207122774133,0.235238987816307,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.0946579194001874,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133
NOT-ATL-14,3.52623688155922,aftershocks_people_house_woman_september_couple_disaster,0.52623688155922,2010-09,Sunday star times (Newspaper),"Nisbet, Alastair","[Nerves]","Shows a man wearing a top labelled Christchurch A voice asks It s been a week since the quake How are your nerves holding up The man s head is fractured and crumbling and sections break off suggesting crumbling masonry",0.00149925037481259,0.00149925037481259,0.52623688155922,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.451274362818591,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259
