identifier,text
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.94.3,in any case the athenians on receipt of the news immediately ran down in mass to piraeus seeing themselves threatened by the enemy with a worse war than their war among themselves not at a distance but close to the harbour of athens some went on board the ships already afloat while others launched fresh vessels or ran to defend the walls and the mouth of the harbour
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.95.1,meanwhile the peloponnesian vessels sailed by and rounding sunium anchored between thoricus and prasiae and afterwards arrived at oropus
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.95.2,the athenians with revolution in the city and unwilling to lose a moment in going to the relief of their most important possession for euboea was everything to them now that they were shut out from attica were compelled to put to sea in haste and with untrained crews and sent thymochares with some vessels to eretria
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.95.3,these upon their arrival with the ships already in euboea made up a total of thirtysix vessels and were immediately forced to engage for agesandridas after his crews had dined put out from oropus which is about seven miles from eretria by sea
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.95.4,and the athenians seeing him sailing up immediately began to man their vessels the sailors however instead of being by their ships as they supposed were gone away to purchase provisions for their dinner in the houses in the outskirts of the town the eretrians having so arranged that there should be nothing on sale in the marketplace in order that the athenians might be a long time in manning their ships and the enemy s attack taking them by surprise might be compelled to put to sea just as they were a signal also was raised in eretria to give them notice in oropus when to put to sea
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.95.5,the athenians forced to put out so poorly prepared engaged off the harbour of eretria and after holding their own for some little while notwithstanding were at length put to flight and chased to the shore
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.95.6,such of their number as took refuge in eretria which they presumed to be friendly to them found their fate in that city being butchered by the inhabitants while those who fled to the athenian fort in the eretrian territory and the vessels which got to chalcis were saved
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.95.7,the peloponnesians after taking twentytwo athenian ships and killing or making prisoners of the crews set up a trophy and not long afterwards effected the revolt of the whole of euboea except oreus which was held by the athenians themselves and made a general settlement of the affairs of the island
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.96.1,when the news of what had happened in euboea reached athens a panic ensued such as they had never before known neither the disaster in sicily great as it seemed at the time nor any other had ever so much alarmed them
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.96.2,the camp at samos was in revolt they had no more ships or men to man them they were at discord among themselves and might at any moment come to blows and a disaster of this magnitude coming on the top of all by which they lost their fleet and worst of all euboea which was of more value to them than attica could not occur without throwing them into the deepest despondency
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:8.96.3,meanwhile their greatest and most immediate trouble was the possibility that the enemy emboldened by his victory might make straight for them and sail against piraeus which they had no longer ships to defend and every moment they expected him to arrive
