identifier,TopicValue2,Topic,TopicValue,Record.Index,origin_url,title,Date,Month,Cartoonists,Publisher,Republished,Page.no,description,Authorities,SubjectAuthorities,NameAuthorities,EQPred_RingKen,Brownlee,KeyJohn,ParkerRobert,CHCHCityCouncil,EnglishSimon,MarryattTony,RingKen,SouthCanterburyFinanceLtd,CERA,AMI,ChristchurchCathedral,BuildingsEarthquakeEffect,Aftershocks,BuildingsRepairReconstruction,CityPlanning,Disasters_PsychologicalAspects,Sewerage,InfrastructureEconomics,Courage,World.Cup,EconomicCondition,people_business_cbd_large_red_zone_owners_house,rubble_time_title_pm_plan_people_toilet,red_city_areas_red_zone_liquefaction_black_wearing,people_rescue_arm_surrounded_weeks_rubble_hand,finance_bill_english_holds_economy_large_represents_chch,portaloo_damage_house_toilet_portaloos_problems_back,buildings_march_huge_caused_kiwi_city_japan,aftershocks_word_liquefaction_aftershock_humour_version_great,buildings_people_heading_building_rebuild_refugees_city,move_zone_homes_orange_people_june_made,rugby_government_damage_cost_billion_auckland_prime,south_island_finance_reading_represents_damage_hit,bob_parker_mayor_elections_anderton_local_body_october,people_moon_asks_ken_ring_day_replies_predictions,cera_recovery_eqc_house_prime_work_shipping,council_city_government_tony_marryatt_pay_rise_comments_public,insurance_ami_companies_home_damage_version_company
NOT-ATL-60,14.7644492911668,people_moon_asks_ken_ring_day_replies_predictions,0.764449291166848,355,,"[Ken Ring]",04/03/2011,2011-03,"Moreu, Michael",Nelson mail (Newspaper),0,"NM 15","Shows astrologer Ken Ring the so called Moon man leaving TV3 Henny Penny says Don t listen to John Campbell You just have to put the information out and let people decide for themselves The chicken is joined by the boy who cried wolf and a man holding a sign saying the end is near Refers to the prophecies of Ken Ring who has said there will be more earthquakes","Ring, Ken, 194?- (name_authority) # Earthquake prediction (subject_authority) # Disasters - Psychological aspects (subject_authority) # Campbell, John James, 1964- (name_authority)","Earthquake prediction (subject_authority) # Disasters - Psychological aspects (subject_authority)","Ring, Ken, 194?- (name_authority) # Campbell, John James, 1964- (name_authority)",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.110141766630316,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.110141766630316,0.764449291166848,0.00109051254089422,0.00109051254089422,0.00109051254089422
NOT-ATL-61,7.43040685224839,buildings_march_huge_caused_kiwi_city_japan,0.430406852248394,351,,"[Brownlee and bulldozer]",09/03/2011,2011-03,"Moreu, Michael",Nelson mail (Newspaper),0,"NM 11","Shows Gerry Brownlee driving a bulldozer amongst debris while Godzilla looks on adoringly and says I just have to tell you Gerry I LOVE your work Refers to Brownlee s attitude towards demolishing buildings in Christchurch following the earthquake","Brownlee, Gerard Anthony (Hon), 1956- (name_authority) # Buildings - Earthquake effects (subject_authority) # Lost architecture (subject_authority)","Buildings - Earthquake effects (subject_authority) # Lost architecture (subject_authority)","Brownlee, Gerard Anthony (Hon), 1956- (name_authority)",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.430406852248394,0.00214132762312634,0.00214132762312634,0.21627408993576,0.109207708779443,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.21627408993576,0.00214132762312634,0.00214132762312634
NOT-ATL-62,14.796817625459,people_moon_asks_ken_ring_day_replies_predictions,0.796817625458996,361,,"[Ken Ring]",18/03/2011,2011-03,"Moreu, Michael",Nelson mail (Newspaper),0,"NM 13","A monster disguised as Ken Ring the Moon Man holds a notice labelled earthquake predictions outside a couple s room The two people huddle in their bed in fear Refers to the predictions of another large earthquake by Ring and the impact it has had on many people especially the residents of Christchurch","Ring, Ken, 194?- (name_authority) # Earthquake prediction (subject_authority) # Disasters - Psychological aspects (subject_authority)","Earthquake prediction (subject_authority) # Disasters - Psychological aspects (subject_authority)","Ring, Ken, 194?- (name_authority)",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.0624235006119951,0.123623011015912,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.796817625458996,0.00122399020807834,0.00122399020807834,0.00122399020807834
NOT-ATL-64,8.70723104056437,aftershocks_word_liquefaction_aftershock_humour_version_great,0.707231040564374,356,,"Moreu, Michael",24/12/2011,2011-12,"Moreu, Michael",Nelson mail (Newspaper),0,"NM 19","Shows two children picking up their Christmas presents In the second and third frames they are shaken In the fourth they say Are you sure it isn t cheating if we have help from above Refers to children shaking their presents to find out what they are but links this with the pre Christmas earthquake in Christchurch","Christmas (subject_authority)","Christmas (subject_authority)","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017636684303351,0.2663139329806,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.707231040564374,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351
NOT-ATL-65,6.546346782988,portaloo_damage_house_toilet_portaloos_problems_back,0.546346782988004,362,,"[Driver caught in Lyttelton tunnel]",05/03/2011,2011-03,"Smith, Ashley W",Shipping Gazette (Serial),0,"SG 3","A terrified driver is heading towards the end of a tunnel Text at top reads A Rakaia truck driver was caught in the Lyttelton Road tunnel during last week s quake The driver says It may be shaky but there s a light at the end of the tunnel and I m aiming for it A footnote says Hope all those suffering can do likewise Refers to the February 22 earthquake in Christchurch","Disasters - Psychological aspects (subject_authority) # Courage (subject_authority) # Roads - Earthquake effects (subject_authority)","Disasters - Psychological aspects (subject_authority) # Courage (subject_authority) # Roads - Earthquake effects (subject_authority)","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.546346782988004,0.00109051254089422,0.00109051254089422,0.382769901853871,0.0556161395856052,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422
NOT-ATL-66,4.52281616688396,people_rescue_arm_surrounded_weeks_rubble_hand,0.522816166883963,363,,"[Save Northland Rail]",25/06/2011,2011-06,"Smith, Ashley W",Shipping Gazette (Serial),0,"SG 3","Text at top reads The Save Northland Rail group says it has the ears of several politicians A rail worker shows a couple a number of ears in a display case and says These closed off ones are Gerry Brownlee s and were donated by the people of Christchurch Refers to the campaign to save rail and to the perception that Gerry Brownlee is not listening to the wishes of the residents of Christchurch regarding the city s rebuild","Brownlee, Gerard Anthony (Hon), 1956- (name_authority) # Politicians - New Zealand - Public opinion (subject_authority) # City planning - New Zealand - Canterbury Region (subject_authority)","Politicians - New Zealand - Public opinion (subject_authority) # City planning - New Zealand - Canterbury Region (subject_authority)","Brownlee, Gerard Anthony (Hon), 1956- (name_authority)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.522816166883963,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.457627118644068,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791
NOT-ATL-67,5.48953974895398,finance_bill_english_holds_economy_large_represents_chch,0.489539748953975,364,,"[Grand plan for Christchurch]",19/06/2011,2011-06,"Bromhead, Peter",New Zealand herald (Newspaper),0,"NZH 45","Shows a figure labelled Christchurch sitting by a signpost pointing to limbo angst deja vu and Catch 22 The post is broken and held together with no 8 wire The figure asks John Key and Gerry Brownlee So what s the grand plan for a basket case","Disasters - Psychological aspects (subject_authority) # Key, John Phillip (Rt Hon), 1961- (name_authority) # Brownlee, Gerard Anthony (Hon), 1956- (name_authority) # City planning - New Zealand - Canterbury Region (subject_authority)","Disasters - Psychological aspects (subject_authority) # City planning - New Zealand - Canterbury Region (subject_authority)","Key, John Phillip (Rt Hon), 1961- (name_authority) # Brownlee, Gerard Anthony (Hon), 1956- (name_authority)",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.00139470013947001,0.0711297071129707,0.00139470013947001,0.00139470013947001,0.489539748953975,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.140864714086471,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.280334728033473,0.00139470013947001,0.00139470013947001,0.00139470013947001
NOT-ATL-68,11.9564032697548,rugby_government_damage_cost_billion_auckland_prime,0.956403269754768,365,,"[Christchurch]",05/09/2011,2011-09,"Body, Guy Keverne, 1967-",New Zealand herald (Newspaper),0,"NZH A8","Shows a cat labelled nature playing with a battered ball labelled Christchurch The cat says I can t believe it s been a whole year since I started playing with it","Memorials (subject_authority)","Memorials (subject_authority)","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.956403269754768,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698
NOT-ATL-69,5.48201438848921,finance_bill_english_holds_economy_large_represents_chch,0.482014388489209,367,,"[Quakes force budget rethink]",14/03/2011,2011-03,"Smith, Ashley W",MG business - mercantile gazette (Serial),0,"MG 8","A man labelled treasury forecast consults a crystal ball that is cracking open A metaphor for the financial impact of the Christchurch earthquakes on the Government s Budget forecast","Fiscal policy (subject_authority) # Infrastructure (Economics) - Earthquake effects (subject_authority) # Earthquake damage (subject_authority)","Fiscal policy (subject_authority) # Infrastructure (Economics) - Earthquake effects (subject_authority) # Earthquake damage (subject_authority)","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.482014388489209,0.122302158273381,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.3621103117506,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218
NOT-ATL-7,8.76119402985075,aftershocks_word_liquefaction_aftershock_humour_version_great,0.761194029850746,299,,"[earthquake cow]",08/09/2010,2010-09,"Evans, Malcolm Paul",Timaru herald (Newspaper),0,"TH 10","A three frame gag cartoon of a cow In the first frame the cow looks up questioningly before he is shaken violently and loses his markings in the third","Earthquakes (subject_authority)","Earthquakes (subject_authority)","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149253731343284,0.0149253731343284,0.0149253731343284,0.0149253731343284,0.0149253731343284,0.0149253731343284,0.0149253731343284,0.761194029850746,0.0149253731343284,0.0149253731343284,0.0149253731343284,0.0149253731343284,0.0149253731343284,0.0149253731343284,0.0149253731343284,0.0149253731343284,0.0149253731343284
NOT-ATL-70,8.60479041916168,aftershocks_word_liquefaction_aftershock_humour_version_great,0.604790419161677,368,,"[Christchurch]",03/03/2011,2011-03,"Ekers, Paul, 1961-",Wellingtonian (Newspaper),0,"W 10","A simple black cartoon with the word Christchurch followed by a sad face Context is the 22 February Christchurch earthquake","Empathy (subject_authority)","Empathy (subject_authority)","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00598802395209581,0.00598802395209581,0.305389221556886,0.00598802395209581,0.00598802395209581,0.00598802395209581,0.00598802395209581,0.604790419161677,0.00598802395209581,0.00598802395209581,0.00598802395209581,0.00598802395209581,0.00598802395209581,0.00598802395209581,0.00598802395209581,0.00598802395209581,0.00598802395209581
NOT-ATL-71,1.94007490636704,people_business_cbd_large_red_zone_owners_house,0.940074906367041,369,,"[Another 5.0]",07/01/2012,2012-01,"Moreu, Michael",Nelson mail (Newspaper),0,"NM 19","Shows two seismologists as a quake strike One says Whoa another 5 0 where did that one come from The other reads the print out and says The hordes of angry people stamping their feet outside Tony Marryatt s office","Marryatt, Tony, 1966- (name_authority) # Patience (subject_authority) # Politicians - New Zealand - Public opinion (subject_authority)","Patience (subject_authority) # Politicians - New Zealand - Public opinion (subject_authority)","Marryatt, Tony, 1966- (name_authority)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.940074906367041,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993
NOT-ATL-72,16.752808988764,council_city_government_tony_marryatt_pay_rise_comments_public,0.752808988764045,370,,"[Brownlee hourglass]",23/06/2011,2011-06,"Moreu, Michael",Nelson mail (Newspaper),0,"NM 9","Shows Gerry Brownlee suspended in an hourglass filled with sand labelled Chch s patience Brownlee says I have a new appreciation for the way subsidence and liquefaction are affecting Cantabrians","Brownlee, Gerard Anthony (Hon), 1956- (name_authority) # Soil liquefaction (subject_authority) # Patience (subject_authority) # Disasters - Psychological aspects (subject_authority) # Politicians - New Zealand - Public opinion (subject_authority)","Soil liquefaction (subject_authority) # Patience (subject_authority) # Disasters - Psychological aspects (subject_authority) # Politicians - New Zealand - Public opinion (subject_authority)","Brownlee, Gerard Anthony (Hon), 1956- (name_authority)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00374531835205993,0.00374531835205993,0.191011235955056,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.752808988764045,0.00374531835205993
NOT-ATL-73,9.77562862669246,buildings_people_heading_building_rebuild_refugees_city,0.775628626692456,371,,"[Building frames]",18/01/2011,2011-01,"Smith, Hayden",Otago daily times (Newspaper),0,"ODT 6","A man stands in front of two buildings buttressed with zimmer frames and explains I got the idea from my Grandma The other man replies that it really adds to the city s cultural complexity Context is earthquake damage to heritage buildings in Christchurch","Buildings - Earthquake effects (subject_authority) # Buildings - Repair and reconstruction - New Zealand - Canterbury Region (subject_authority) # Earthquake resistant design (subject_authority)","Buildings - Earthquake effects (subject_authority) # Buildings - Repair and reconstruction - New Zealand - Canterbury Region (subject_authority) # Earthquake resistant design (subject_authority)","",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.775628626692456,0.00193423597678917,0.00193423597678917,0.195357833655706,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917
NOT-ATL-75,7.90419161676647,buildings_march_huge_caused_kiwi_city_japan,0.904191616766467,374,,"[Kiwi thinks of Christchurch]",22/02/2012,2012-02,"Hubbard, James",Northern advocate (Newspaper),0,"NA A6","Shows a kiwi thinking of Christchurch The word Christchurch is in rubble","Christchurch Earthquake, N.Z., 2011 - Anniversaries, etc. (subject_authority) # Empathy (subject_authority)","Christchurch Earthquake, N.Z., 2011 - Anniversaries, etc. (subject_authority) # Empathy (subject_authority)","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00598802395209581,0.00598802395209581,0.00598802395209581,0.00598802395209581,0.00598802395209581,0.00598802395209581,0.904191616766467,0.00598802395209581,0.00598802395209581,0.00598802395209581,0.00598802395209581,0.00598802395209581,0.00598802395209581,0.00598802395209581,0.00598802395209581,0.00598802395209581,0.00598802395209581
